Style,Item,Carton_Qty,Price,Colour,Size,Fit,Desc,US_SoH,Next_Delivery,Length,Width,Height,CC,Weight(Kg),EAN13,DUN14,Commodity_Code,Unit_Of_Sale,Image_Path
C814,C814NARM,024,21.95,Navy      ,Medium,R,Iona Cotton Coverall,25,,43.0,28.0,58.0,2909.6660,0.7000,5036108257508,15036108746818,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814NAR.jpg
C814,C814NARS,024,21.95,Navy      ,Small,R,Iona Cotton Coverall,100,,43.0,28.0,58.0,2909.6660,0.6800,5036108257515,15036108746825,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814NAR.jpg
C814,C814NARXL,024,21.95,Navy      ,XL,R,Iona Cotton Coverall,124,,43.0,28.0,58.0,2909.6660,0.7600,5036108257522,15036108746832,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814NAR.jpg
C814,C814NARXXL,024,21.95,Navy      ,XXL,R,Iona Cotton Coverall,27,12/02/2021,43.0,28.0,58.0,2909.6660,0.8000,5036108257539,15036108746849,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814NAR.jpg
C814,C814NARXXXL,024,21.95,Navy      ,3 XL,R,Iona Cotton Coverall,22,,43.0,28.0,58.0,2909.6660,0.8400,5036108294039,15036108783776,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814NAR.jpg
C814,C814ORR4XL,024,21.95,Orange    ,4XL,R,Iona Cotton Coverall,205,,43.0,28.0,58.0,2909.6660,0.8800,5036108294121,15036108783868,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORR5XL,024,21.95,Orange    ,5XL,R,Iona Cotton Coverall,74,,43.0,28.0,58.0,2909.6660,0.9200,5036108294138,15036108783875,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORR6XL,024,21.95,Orange    ,6XL,R,Iona Cotton Coverall,16,,43.0,28.0,58.0,2909.6660,0.9600,5036108298846,15036108788467,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORRL,024,21.95,Orange    ,Large,R,Iona Cotton Coverall,169,,43.0,28.0,58.0,2909.6660,0.7400,5036108294145,15036108783882,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORRM,024,21.95,Orange    ,Medium,R,Iona Cotton Coverall,475,,43.0,28.0,58.0,2909.6660,0.7000,5036108294152,15036108783899,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORRS,024,21.95,Orange    ,Small,R,Iona Cotton Coverall,73,,43.0,28.0,58.0,2909.6660,0.6800,5036108294169,15036108783905,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORRXL,024,21.95,Orange    ,XL,R,Iona Cotton Coverall,502,,43.0,28.0,58.0,2909.6660,0.7600,5036108294176,15036108783912,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORRXXL,024,21.95,Orange    ,XXL,R,Iona Cotton Coverall,386,,43.0,28.0,58.0,2909.6660,0.8000,5036108294183,15036108783929,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814ORRXXXL,024,21.95,Orange    ,3 XL,R,Iona Cotton Coverall,145,,43.0,28.0,58.0,2909.6660,0.8400,5036108294190,15036108783936,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814ORR.jpg
C814,C814RBRL,024,21.95,Royal     ,Large,R,Iona Cotton Coverall,99,,43.0,28.0,58.0,2909.6660,0.7400,5036108294206,15036108784001,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RBR.jpg
C814,C814RBRM,024,21.95,Royal     ,Medium,R,Iona Cotton Coverall,20,,43.0,28.0,58.0,2909.6660,0.7000,5036108294213,15036108784018,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RBR.jpg
C814,C814RBRS,024,21.95,Royal     ,Small,R,Iona Cotton Coverall,39,,43.0,28.0,58.0,2909.6660,0.6800,5036108294220,15036108784025,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RBR.jpg
C814,C814RBRXL,024,21.95,Royal     ,XL,R,Iona Cotton Coverall,88,,43.0,28.0,58.0,2909.6660,0.7600,5036108294237,15036108784032,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RBR.jpg
C814,C814RBRXXL,024,21.95,Royal     ,XXL,R,Iona Cotton Coverall,84,,43.0,28.0,58.0,2909.6660,0.8000,5036108294244,15036108784049,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RBR.jpg
C814,C814RBRXXXL,024,21.95,Royal     ,3 XL,R,Iona Cotton Coverall,59,,43.0,28.0,58.0,2909.6660,0.8400,5036108294251,15036108784056,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RBR.jpg
C814,C814RERL,024,21.95,Red       ,Large,R,Iona Cotton Coverall,25,12/02/2021,43.0,28.0,58.0,2909.6660,0.7400,5036108294268,15036108783943,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RER.jpg
C814,C814RERM,024,21.95,Red       ,Medium,R,Iona Cotton Coverall,27,,43.0,28.0,58.0,2909.6660,0.7000,5036108294275,15036108783950,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RER.jpg
C814,C814RERS,024,21.95,Red       ,Small,R,Iona Cotton Coverall,0,12/02/2021,43.0,28.0,58.0,2909.6660,0.6800,5036108294282,15036108783967,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RER.jpg
C814,C814RERXL,024,21.95,Red       ,XL,R,Iona Cotton Coverall,74,,43.0,28.0,58.0,2909.6660,0.7600,5036108294299,15036108783974,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RER.jpg
C814,C814RERXXL,024,21.95,Red       ,XXL,R,Iona Cotton Coverall,29,,43.0,28.0,58.0,2909.6660,0.8000,5036108294305,15036108783981,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RER.jpg
C814,C814RERXXXL,024,21.95,Red       ,3 XL,R,Iona Cotton Coverall,105,,43.0,28.0,58.0,2909.6660,0.8400,5036108294312,15036108783998,6211329010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/C814RER.jpg
CS10,CS10NAR4XL,006,89.95,Navy      ,4XL,R,Cold-Store Jacket,7,,65.0,45.0,33.0,16087.5000,1.7200,5036108297931,15036108787699,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NAR5XL,006,89.95,Navy      ,5XL,R,Cold-Store Jacket,0,,65.0,45.0,33.0,16087.5000,1.8000,5036108297948,15036108787705,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NAR6XL,006,89.95,Navy      ,6XL,R,Cold-Store Jacket,3,,65.0,45.0,33.0,16087.5000,1.8800,5036108297955,15036108787712,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NARL,006,89.95,Navy      ,Large,R,Cold-Store Jacket,23,,65.0,45.0,33.0,16087.5000,1.5000,5036108129515,15036108621337,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NARM,006,89.95,Navy      ,Medium,R,Cold-Store Jacket,6,12/02/2021,65.0,45.0,33.0,16087.5000,1.4200,5036108129508,15036108621344,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NARS,006,89.95,Navy      ,Small,R,Cold-Store  Jacket,11,,65.0,45.0,33.0,16087.5000,1.4100,5036108129492,15036108621351,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NARXL,006,89.95,Navy      ,XL,R,Cold-Store  Jacket,15,12/02/2021,65.0,45.0,33.0,16087.5000,1.5200,5036108129522,15036108621368,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NARXXL,006,89.95,Navy      ,XXL,R,Cold-Store  Jacket,4,12/02/2021,65.0,45.0,33.0,16087.5000,1.6400,5036108129539,15036108621375,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS10,CS10NARXXXL,006,89.95,Navy      ,3 XL,R,Cold-Store Jacket,7,,65.0,45.0,33.0,16087.5000,1.6800,5036108129546,15036108621382,6203392010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS10NAR.jpg
CS11,CS11NAR4XL,006,79.95,Navy      ,4XL,R,Cold-Store Saloppettes,14,,43.0,28.0,30.0,22912.5000,1.8600,5036108298792,15036108788412,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NAR5XL,006,79.95,Navy      ,5XL,R,Cold-Store Saloppettes,9,,43.0,28.0,30.0,22912.5000,1.9300,5036108298808,15036108788429,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NAR6XL,006,79.95,Navy      ,6XL,R,Cold-Store Saloppettes,3,,43.0,28.0,30.0,22912.5000,1.9900,5036108298815,15036108788436,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NARL,006,79.95,Navy      ,Large,R,Cold-Store Saloppettes,17,,43.0,28.0,30.0,22912.5000,1.6000,5036108129584,15036108621399,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NARM,006,79.95,Navy      ,Medium,R,Cold-Store Saloppettes,25,,43.0,28.0,30.0,22912.5000,1.5000,5036108129577,15036108621405,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NARS,006,79.95,Navy      ,Small,R,Cold-Store Saloppettes,5,,43.0,28.0,30.0,22912.5000,1.4800,5036108129560,15036108621412,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NARXL,006,79.95,Navy      ,XL,R,Cold-Store Saloppettes,13,,43.0,28.0,30.0,22912.5000,1.6200,5036108129591,15036108621429,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NARXXL,006,79.95,Navy      ,XXL,R,Cold-Store Saloppettes,3,12/02/2021,43.0,28.0,30.0,22912.5000,1.7000,5036108129607,15036108621436,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS11,CS11NARXXXL,006,79.95,Navy      ,3 XL,R,Cold-Store Saloppettes,19,,43.0,28.0,30.0,22912.5000,1.7800,5036108129614,15036108621443,6203436010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS11NAR.jpg
CS20,CS20BKR,240,2.95,Black,,R,Cold Store Balaclava,0,12/02/2021,43.0,28.0,50.0,250.8300,0.0600,5036108227075,15036108715258,6505001560,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS20BKR.jpg
CS20,CS20NAR,240,2.95,Navy,,R,Cold Store Balaclava,1138,,43.0,28.0,50.0,250.8300,0.0600,5036108189144,15036108675453,6505001560,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS20NAR.jpg
CS21,CS21NAR,240,2.45,Navy,,R,Neck Tube,1656,,62.0,40.0,50.0,516.6660,0.0800,5036108218318,15036108705679,6214300000,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS21NAR.jpg
CS24,CS24BKR,240,6.25,Black,,R,Multiway Scarf,1734,,65.0,40.0,50.0,541.6660,0.0750,5036108316991,15036108805553,6214300000,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS24BKR.jpg
CS25,CS25BKR,240,5.05,Black,,R,Anti-Microbial Multiway Scarf,960,,62.0,48.0,26.0,322.4000,0.0610,5036108339297,15036108827982,6214300000,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CS25BKR.jpg
CT32,CT32G8RL,144,4.95,GreyBk   ,Large,R,MR Micro Foam Nitrile,183,,52.0,30.0,48.0,520.0000,0.0420,5036108321940,15036108810724,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT32G8R.jpg
CT32,CT32G8RM,144,4.95,GreyBk   ,Medium,R,MR Micro Foam Nitrile,107,,52.0,30.0,48.0,520.0000,0.0430,5036108321957,15036108810731,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT32G8R.jpg
CT32,CT32G8RS,144,4.95,GreyBk   ,Small,R,MR Micro Foam Nitrile,134,,52.0,30.0,48.0,520.0000,0.0390,5036108321964,15036108810748,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT32G8R.jpg
CT32,CT32G8RXL,144,4.95,GreyBk   ,XL,R,MR Micro Foam Nitrile,211,,52.0,30.0,48.0,520.0000,0.0470,5036108321971,15036108810755,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT32G8R.jpg
CT32,CT32G8RXS,144,4.95,GreyBk   ,XSmall,R,MR Micro Foam Nitrile,142,,52.0,30.0,48.0,520.0000,0.0360,5036108321988,15036108810717,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT32G8R.jpg
CT32,CT32G8RXXL,144,4.95,GreyBk   ,XXL,R,MR Micro Foam Nitrile,143,,52.0,30.0,48.0,520.0000,0.0480,5036108321995,15036108810762,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT32G8R.jpg
CT45,CT45G8RL,144,4.75,GreyBk   ,Large,R,HR Nitrile Foam,0,12/02/2021,44.0,28.0,42.0,359.3330,0.0600,5036108321698,15036108810472,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT45G8R.jpg
CT45,CT45G8RM,144,4.75,GreyBk   ,Medium,R,HR Nitrile Foam,0,12/02/2021,44.0,28.0,42.0,359.3330,0.0600,5036108321704,15036108810489,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT45G8R.jpg
CT45,CT45G8RS,144,4.75,GreyBk   ,Small,R,HR Nitrile Foam,34,12/02/2021,44.0,28.0,42.0,359.3330,0.0400,5036108321711,15036108810496,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT45G8R.jpg
CT45,CT45G8RXL,144,4.75,GreyBk   ,XL,R,HR Nitrile Foam,0,12/02/2021,44.0,28.0,42.0,359.3330,0.0600,5036108321728,15036108810502,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT45G8R.jpg
CT45,CT45G8RXS,144,4.75,GreyBk   ,XSmall,R,HR Nitrile Foam,103,,44.0,28.0,42.0,359.3330,0.0400,5036108321735,15036108810465,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT45G8R.jpg
CT45,CT45G8RXXL,144,4.75,GreyBk   ,XXL,R,HR Nitrile Foam,114,,44.0,28.0,42.0,359.3330,0.0600,5036108321742,15036108810519,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT45G8R.jpg
CT65,CT65G8RL,144,5.95,GreyBk   ,Large,R,VHR Nitrile Foam,0,12/02/2021,44.0,28.0,42.0,359.3330,0.0670,5036108321759,15036108810533,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT65G8R.jpg
CT65,CT65G8RM,144,5.95,GreyBk   ,Medium,R,VHR Nitrile Foam,102,,44.0,28.0,42.0,359.3330,0.0600,5036108321766,15036108810540,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT65G8R.jpg
CT65,CT65G8RS,144,5.95,GreyBk   ,Small,R,VHR Nitrile Foam,143,,44.0,28.0,42.0,359.3330,0.0560,5036108321773,15036108810557,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT65G8R.jpg
CT65,CT65G8RXL,144,5.95,GreyBk   ,XL,R,VHR Nitrile Foam,0,12/02/2021,44.0,28.0,42.0,359.3330,0.0730,5036108321780,15036108810564,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT65G8R.jpg
CT65,CT65G8RXS,144,5.95,GreyBk   ,XSmall,R,VHR Nitrile Foam,0,12/02/2021,44.0,28.0,42.0,359.3330,0.0560,5036108321797,15036108810526,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT65G8R.jpg
CT65,CT65G8RXXL,144,5.95,GreyBk   ,XXL,R,VHR Nitrile Foam,139,,44.0,28.0,42.0,359.3330,0.0770,5036108321803,15036108810571,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT65G8R.jpg
CT67,CT67G8RL,144,6.35,GreyBk   ,Large,R,AHR Nitrile Foam,272,,52.0,30.0,48.0,520.0000,0.1000,5036108321810,15036108810595,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT67G8R.jpg
CT67,CT67G8RM,144,6.35,GreyBk   ,Medium,R,AHR Nitrile Foam,130,,52.0,30.0,48.0,520.0000,0.0800,5036108321827,15036108810601,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT67G8R.jpg
CT67,CT67G8RS,144,6.35,GreyBk   ,Small,R,AHR Nitrile Foam,130,,52.0,30.0,48.0,520.0000,0.0800,5036108321834,15036108810618,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT67G8R.jpg
CT67,CT67G8RXL,144,6.35,GreyBk   ,XL,R,AHR Nitrile Foam,559,,52.0,30.0,48.0,520.0000,0.1000,5036108321841,15036108810625,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT67G8R.jpg
CT67,CT67G8RXS,144,6.35,GreyBk   ,XSmall,R,AHR Nitrile Foam,0,,52.0,30.0,48.0,520.0000,0.0800,5036108321858,15036108810588,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT67G8R.jpg
CT67,CT67G8RXXL,144,6.35,GreyBk   ,XXL,R,AHR Nitrile Foam,285,,52.0,30.0,48.0,520.0000,0.1000,5036108321865,15036108810632,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT67G8R.jpg
CT69,CT69G8RL,144,9.95,GreyBk   ,Large,R,AHR+ Nitrile Foam,265,,56.0,30.0,52.0,606.6660,0.1370,5036108321872,15036108810656,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT69G8R.jpg
CT69,CT69G8RM,144,9.95,GreyBk   ,Medium,R,AHR+ Nitrile Foam,139,,56.0,30.0,52.0,606.6660,0.1300,5036108321889,15036108810663,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT69G8R.jpg
CT69,CT69G8RS,144,9.95,GreyBk   ,Small,R,AHR+ Nitrile Foam,140,,56.0,30.0,52.0,606.6660,0.1200,5036108321896,15036108810670,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT69G8R.jpg
CT69,CT69G8RXL,144,9.95,GreyBk   ,XL,R,AHR+ Nitrile Foam,277,,56.0,30.0,52.0,606.6660,0.1600,5036108321902,15036108810687,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT69G8R.jpg
CT69,CT69G8RXS,144,9.95,GreyBk   ,XSmall,R,AHR+ Nitrile Foam,0,,56.0,30.0,52.0,606.6660,0.1000,5036108321919,15036108810649,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT69G8R.jpg
CT69,CT69G8RXXL,144,9.95,GreyBk   ,XXL,R,AHR+ Nitrile Foam,143,,56.0,30.0,52.0,606.6660,0.1600,5036108321926,15036108810694,6116106500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT69G8R.jpg
CT90,CT90GRR,144,6.45,Grey,,R,AHR+ Sleeve,330,,52.0,30.0,48.0,520.0000,0.0840,5036108321933,15036108810700,6116930800,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CT90GRR.jpg
CV01,CV01GRR,048,25.50,Grey,,R,Cooling Vest,348,,43.0,28.0,60.0,1505.0000,0.2400,5036108227525,15036108715692,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV01GRR.jpg
CV01,CV01GRRL/XL,048,25.50,Grey      ,LXL,R,Cooling Vest,348,,65.0,65.0,44.0,2861.2500,0.2750,5036108324132,15036108812964,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV01GRR.jpg
CV01,CV01GRRS/M,048,25.50,Grey      ,SM,R,Cooling Vest,348,,65.0,65.0,44.0,2861.2500,0.2750,5036108324149,15036108812971,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV01GRR.jpg
CV01,CV01GRRXX/3X,048,25.50,Grey      ,XX3X,R,Cooling Vest,348,,65.0,65.0,44.0,2861.2500,0.2750,5036108324156,15036108812988,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV01GRR.jpg
CV02,CV02ORRL/XL,048,30.95,Orange    ,LXL,R,Hi-Vis Cooling Vest,285,,65.0,45.0,44.0,2681.2500,0.4400,5036108311972,15036108800534,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV02ORR.jpg
CV02,CV02ORRS/M,048,30.95,Orange    ,SM,R,Hi-Vis Cooling Vest,95,,65.0,45.0,44.0,2681.2500,0.3990,5036108311989,15036108800541,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV02ORR.jpg
CV02,CV02ORRXX/3X,048,30.95,Orange    ,XX3X,R,Hi-Vis Cooling Vest,96,,64.0,50.0,55.0,3666.6660,0.4600,5036108311996,15036108800558,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV02ORR.jpg
CV02,CV02YERL/XL,048,30.95,Yellow    ,LXL,R,Hi-Vis Cooling Vest,286,,65.0,45.0,44.0,2681.2500,0.4400,5036108290727,15036108780935,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV02YER.jpg
CV02,CV02YERS/M,048,30.95,Yellow    ,SM,R,Hi-Vis Cooling Vest,96,,65.0,45.0,44.0,2681.2500,0.3990,5036108290734,15036108780942,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV02YER.jpg
CV02,CV02YERXX/3X,048,30.95,Yellow    ,XX3X,R,Hi-Vis Cooling Vest,96,,64.0,50.0,55.0,3666.6660,0.4600,5036108311941,15036108800503,6117809540,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV02YER.jpg
CV03,CV03OBL,144,5.40,OrBlu,,L,Cooling Crown With Neckshade,1112,,43.0,28.0,43.0,359.5270,0.0600,5036108290598,15036108780829,6214300000,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV03OBL.jpg
CV03,CV03YBL,144,5.40,YeBlu,,L,Cooling Crown With Neckshade,49,,43.0,28.0,43.0,359.5270,0.0600,5036108311958,15036108800510,6214300000,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV03YBL.jpg
CV04,CV04BKR,144,5.50,Black,,R,Cooling Headband,240,,43.0,28.0,43.0,359.5270,0.0400,5036108311965,15036108800527,6217108500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV04BKR.jpg
CV04,CV04BLU,144,5.50,Blue,,U,Cooling Headband,606,,43.0,28.0,43.0,359.5270,0.0400,5036108290604,15036108780836,6217108500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV04BLU.jpg
CV05,CV05BLU,240,3.30,Blue,,U,Cooling Neck Scarf,464,,43.0,34.0,35.0,213.2080,0.0300,5036108322114,15036108810885,6217108500,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV05BLU.jpg
CV06,CV06BLU,096,2.60,Blue,,U,Cooling Towel,247,,44.0,39.0,27.0,482.6250,0.0950,5036108322121,15036108810892,6217109550,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV06BLU.jpg
CV07,CV07BLU,240,5.60,Blue,,U,Helmet Cooling Sweatband (Pk2),192,,43.0,34.0,35.0,213.2080,0.0300,5036108322138,15036108810908,6217109550,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV07BLU.jpg
CV08,CV08BLU,192,7.25,Blue,,U,Cooling Sleeves  (Pair),154,12/02/2021,35.0,28.0,50.0,233.3330,0.0550,5036108322145,15036108810915,6217109550,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV08BLU.jpg
CV09,CV09YERL/XL,048,38.10,Yellow    ,LXL,R,Cooling Evaporative Vest,165,,50.0,36.0,51.0,1912.5000,0.3660,5036108322169,15036108810939,6211339054,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV09YER.jpg
CV09,CV09YERS/M,048,38.10,Yellow    ,SM,R,Cooling Evaporative Vest,166,,50.0,36.0,51.0,1912.5000,0.3210,5036108322152,15036108810922,6211339054,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV09YER.jpg
CV09,CV09YERXX/3X,048,38.10,Yellow    ,XX3X,R,Cooling Evaporative Vest,168,,50.0,36.0,51.0,1912.5000,0.3910,5036108322176,15036108810946,6211339054,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV09YER.jpg
CV10,CV10YBL,144,12.95,YeBlu,,L,Cooling Shoulder Insert,144,,50.0,36.0,51.0,637.5000,0.1300,5036108322183,15036108810953,6217101090,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV10YBL.jpg
CV11,CV11BLU,144,5.70,Blue,,U,Cooling Crown Beanie,122,,43.0,28.0,43.0,359.5270,0.0450,5036108322190,15036108810960,6505006090,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV11BLU.jpg
CV13,CV13CLR,001,875.00,Clear,,R,300m APET Helmet Screen (250),29,,51.0,27.0,19.0,26163.0000,11.5000,,15036108825971,9004900000,250,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV13CLR.jpg
CV14,CV14CLR,001,370.00,Clear,,R,300m APET Helmet Screen (100),95,,51.0,26.0,7.0,9282.0000,4.2000,5036108338597,15036108827319,9004900000,100,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV14CLR.jpg
CV15,CV15CLR,001,340.00,Clear,,R,300m APET Face Shield  (Pk100),81,,71.0,30.0,15.0,31950.0000,5.8000,,15036108826206,3926909990,100,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV15CLR.jpg
CV22,CV22BKR,036,29.95,Black,,R,2-Ply Anti-Microbial Mask Pk25,132,,48.0,41.0,37.0,2022.6660,0.3500,5036146012107,15036108826862,6214900010,25,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV22BKR.jpg
CV22,CV22WHR,036,29.95,White,,R,2-Ply Anti-Microbial Mask Pk25,1373,,48.0,41.0,37.0,2022.6660,0.3500,5036146012114,15036108826879,6214900010,25,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/CV22WHR.jpg
